name,marks
Student8139,73
Student8140,98
Student8141,82
Student8142,73
Student8143,95
Student8144,96
Student8145,72
Student8146,98
Student8147,93
Student8148,86
Student8149,96
Student8150,76
Student8151,94
Student8152,85
Student8153,73
Student8154,94
Student8155,75
Student8156,94
Student8157,81
Student8158,93
Student8159,81
Student8160,92
Student8161,84
Student8162,84
Student8163,85
Student8164,88
Student8165,93
Student8166,96
Student8167,80
Student8168,91
Student8169,91
Student8170,100
Student8171,78
Student8172,86
Student8173,98
Student8174,91
Student8175,88
Student8176,78
Student8177,97
Student8178,80
Student8179,88
Student8180,78
Student8181,97
Student8182,91
Student8183,83
Student8184,88
Student8185,98
Student8186,72
Student8187,79
Student8188,73
Student8189,96
Student8190,73
Student8191,72
Student8192,89
Student8193,80
Student8194,79
Student8195,95
Student8196,86
Student8197,91
Student8198,74
Student8199,71
Student8200,97
Student8201,100
Student8202,71
Student8203,70
Student8204,73
Student8205,86
Student8206,100
Student8207,96
Student8208,75
Student8209,87
Student8210,80
Student8211,72
Student8212,83
Student8213,77
Student8214,98
Student8215,99
Student8216,70
Student8217,70
Student8218,71
Student8219,91
Student8220,100
Student8221,83
Student8222,77
Student8223,76
Student8224,73
Student8225,98
Student8226,94
Student8227,82
Student8228,70
Student8229,91
Student8230,72
Student8231,78
Student8232,72
Student8233,84
Student8234,92
Student8235,90
Student8236,82
Student8237,75
Student8238,83
Student8239,70
Student8240,76
Student8241,78
Student8242,91
Student8243,95
Student8244,84
Student8245,90
Student8246,98
Student8247,73
Student8248,82
Student8249,83
Student8250,94
Student8251,80
Student8252,96
Student8253,87
Student8254,79
Student8255,91
Student8256,90
Student8257,82
Student8258,88
Student8259,96
Student8260,78
Student8261,78
Student8262,78
Student8263,90
Student8264,97
Student8265,85
Student8266,83
Student8267,73
Student8268,79
Student8269,88
Student8270,75
Student8271,80
Student8272,78
Student8273,88
Student8274,78
Student8275,91
Student8276,72
Student8277,89
Student8278,96
Student8279,77
Student8280,86
Student8281,96
Student8282,91
Student8283,81
Student8284,80
Student8285,91
Student8286,99
Student8287,90
Student8288,100
Student8289,75
Student8290,78
Student8291,83
Student8292,86
Student8293,89
Student8294,76
Student8295,96
Student8296,86
Student8297,88
Student8298,91
Student8299,71
Student8300,93
Student8301,94
Student8302,70
Student8303,93
Student8304,71
Student8305,96
Student8306,78
Student8307,100
Student8308,100
Student8309,81
Student8310,89
Student8311,93
Student8312,95
Student8313,79
Student8314,78
Student8315,82
Student8316,82
Student8317,80
Student8318,81
Student8319,78
Student8320,77
Student8321,88
Student8322,95
Student8323,75
Student8324,92
Student8325,74
Student8326,94
Student8327,81
Student8328,100
Student8329,86
Student8330,83
Student8331,73
Student8332,90
Student8333,98
Student8334,94
Student8335,97
Student8336,71
Student8337,89
Student8338,70
Student8339,90
Student8340,77
Student8341,80
Student8342,71
Student8343,94
Student8344,96
Student8345,86
Student8346,79
Student8347,82
Student8348,85
Student8349,79
Student8350,94
Student8351,77
Student8352,89
Student8353,79
Student8354,87
Student8355,96
Student8356,73
Student8357,74
Student8358,97
Student8359,74
Student8360,88
Student8361,71
Student8362,97
Student8363,90
Student8364,92
Student8365,82
Student8366,89
Student8367,84
Student8368,95
Student8369,79
Student8370,73
Student8371,100
Student8372,79
Student8373,100
Student8374,86
Student8375,86
Student8376,76
Student8377,76
Student8378,82
Student8379,95
Student8380,80
Student8381,86
Student8382,91
Student8383,78
Student8384,88
Student8385,76
Student8386,80
Student8387,86
Student8388,89
Student8389,96
Student8390,75
Student8391,73
Student8392,91
Student8393,80
Student8394,74
Student8395,88
Student8396,89
Student8397,72
Student8398,86
Student8399,97
Student8400,93
Student8401,85
Student8402,79
Student8403,90
Student8404,75
Student8405,91
Student8406,78
Student8407,90
Student8408,99
Student8409,78
Student8410,80
Student8411,98
Student8412,74
Student8413,90
Student8414,80
Student8415,72
Student8416,71
Student8417,96
Student8418,86
Student8419,81
Student8420,92
Student8421,93
Student8422,87
Student8423,74
Student8424,89
Student8425,84
Student8426,80
Student8427,78
Student8428,94
Student8429,89
Student8430,92
Student8431,84
Student8432,96
Student8433,82
Student8434,76
Student8435,87
Student8436,99
Student8437,83
Student8438,79
Student8439,80
Student8440,83
Student8441,70
Student8442,89
Student8443,77
Student8444,82
Student8445,83
Student8446,74
Student8447,83
Student8448,83
Student8449,97
Student8450,71
Student8451,98
Student8452,95
Student8453,98
Student8454,95
Student8455,79
Student8456,90
Student8457,82
Student8458,71
Student8459,81
Student8460,97
Student8461,78
Student8462,70
Student8463,100
Student8464,100
Student8465,97
Student8466,99
Student8467,73
Student8468,90
Student8469,71
Student8470,75
Student8471,94
Student8472,87
Student8473,89
Student8474,86
Student8475,93
Student8476,79
Student8477,71
Student8478,80
Student8479,91
Student8480,81
Student8481,99
Student8482,75
Student8483,94
Student8484,80
Student8485,86
Student8486,71
Student8487,95
Student8488,82
Student8489,97
Student8490,87
Student8491,80
Student8492,86
Student8493,97
Student8494,75
Student8495,94
Student8496,76
Student8497,89
Student8498,87
Student8499,72
Student8500,97
Student8501,82
Student8502,86
Student8503,96
Student8504,72
Student8505,91
Student8506,90
Student8507,94
Student8508,99
Student8509,82
Student8510,80
Student8511,81
Student8512,82
Student8513,80
Student8514,95
Student8515,96
Student8516,86
Student8517,75
Student8518,70
Student8519,93
Student8520,81
Student8521,86
Student8522,88
Student8523,87
Student8524,96
Student8525,82
Student8526,91
Student8527,96
Student8528,75
Student8529,70
Student8530,79
Student8531,88
Student8532,96
Student8533,94
Student8534,92
Student8535,82
Student8536,83
Student8537,85
Student8538,94
Student8539,74
Student8540,75
Student8541,96
Student8542,92
Student8543,84
Student8544,92
Student8545,75
Student8546,99
Student8547,83
Student8548,71
Student8549,81
Student8550,99
Student8551,81
Student8552,90
Student8553,85
Student8554,75
Student8555,85
Student8556,96
Student8557,84
Student8558,81
Student8559,74
Student8560,79
Student8561,75
Student8562,75
Student8563,76
Student8564,73
Student8565,72
Student8566,86
Student8567,71
Student8568,82
Student8569,99
Student8570,72
Student8571,81
Student8572,87
Student8573,71
Student8574,79
Student8575,83
Student8576,71
Student8577,100
Student8578,80
Student8579,85
Student8580,98
Student8581,80
Student8582,81
Student8583,87
Student8584,76
Student8585,71
Student8586,71
Student8587,100
Student8588,91
Student8589,73
Student8590,82
Student8591,98
Student8592,91
Student8593,78
Student8594,93
Student8595,97
Student8596,92
Student8597,77
Student8598,99
Student8599,95
Student8600,89
Student8601,88
Student8602,96
Student8603,82
Student8604,80
Student8605,77
Student8606,78
Student8607,79
Student8608,92
Student8609,96
Student8610,95
Student8611,94
Student8612,99
Student8613,78
Student8614,95
Student8615,79
Student8616,83
Student8617,93
Student8618,80
Student8619,74
Student8620,91
Student8621,100
Student8622,78
Student8623,74
Student8624,87
Student8625,75
Student8626,78
Student8627,91
Student8628,92
Student8629,73
Student8630,73
Student8631,76
Student8632,71
Student8633,80
Student8634,96
Student8635,79
Student8636,93
Student8637,97
Student8638,85
Student8639,80
Student8640,75
Student8641,96
Student8642,74
Student8643,89
Student8644,93
Student8645,94
Student8646,78
Student8647,96
Student8648,83
Student8649,88
Student8650,82
Student8651,72
Student8652,92
Student8653,91
Student8654,86
Student8655,100
Student8656,95
Student8657,86
Student8658,71
Student8659,97
Student8660,74
Student8661,96
Student8662,78
Student8663,79
Student8664,74
Student8665,83
Student8666,78
Student8667,78
Student8668,92
Student8669,94
Student8670,85
Student8671,98
Student8672,80
Student8673,94
Student8674,79
Student8675,84
Student8676,88
Student8677,97
Student8678,95
Student8679,79
Student8680,99
Student8681,73
Student8682,74
Student8683,93
Student8684,90
Student8685,85
Student8686,70
Student8687,91
Student8688,73
Student8689,89
Student8690,93
Student8691,95
Student8692,78
Student8693,80
Student8694,88
Student8695,99
Student8696,87
Student8697,82
Student8698,96
Student8699,78
Student8700,91
Student8701,100
Student8702,100
Student8703,90
Student8704,96
Student8705,72
Student8706,80
Student8707,73
Student8708,82
Student8709,88
Student8710,97
Student8711,85
Student8712,78
Student8713,92
Student8714,94
Student8715,91
Student8716,90
Student8717,72
Student8718,91
Student8719,89
Student8720,100
Student8721,85
Student8722,82
Student8723,93
Student8724,97
Student8725,75
Student8726,83
Student8727,90
Student8728,100
Student8729,100
Student8730,75
Student8731,86
Student8732,79
Student8733,83
Student8734,99
Student8735,80
Student8736,96
Student8737,79
Student8738,87
Student8739,84
Student8740,79
Student8741,99
Student8742,92
Student8743,71
Student8744,71
Student8745,91
Student8746,85
Student8747,100
Student8748,83
Student8749,71
Student8750,73
Student8751,81
Student8752,73
Student8753,70
Student8754,70
Student8755,77
Student8756,75
Student8757,86
Student8758,94
Student8759,96
Student8760,88
Student8761,92
Student8762,93
Student8763,92
Student8764,79
Student8765,93
Student8766,82
Student8767,92
Student8768,73
Student8769,78
Student8770,89
Student8771,77
Student8772,91
Student8773,85
Student8774,86
Student8775,97
Student8776,100
Student8777,72
Student8778,78
Student8779,82
Student8780,89
Student8781,85
Student8782,75
Student8783,92
Student8784,79
Student8785,96
Student8786,99
Student8787,72
Student8788,91
Student8789,83
Student8790,82
Student8791,81
Student8792,98
Student8793,75
Student8794,96
Student8795,88
Student8796,89
Student8797,89
Student8798,84
Student8799,80
Student8800,71
Student8801,72
Student8802,78
Student8803,84
Student8804,83
Student8805,72
Student8806,95
Student8807,82
Student8808,88
Student8809,77
Student8810,86
Student8811,71
Student8812,77
Student8813,91
Student8814,70
Student8815,89
Student8816,89
Student8817,88
Student8818,99
Student8819,74
Student8820,72
Student8821,100
Student8822,91
Student8823,77
Student8824,92
Student8825,75
Student8826,89
Student8827,84
Student8828,84
Student8829,85
Student8830,70
Student8831,81
Student8832,97
Student8833,72
Student8834,100
Student8835,94
Student8836,85
Student8837,93
Student8838,95
Student8839,90
Student8840,81
Student8841,73
Student8842,80
Student8843,70
Student8844,100
Student8845,81
Student8846,80
Student8847,88
Student8848,87
Student8849,88
Student8850,82
Student8851,88
Student8852,100
Student8853,75
Student8854,84
Student8855,92
Student8856,96
Student8857,86
Student8858,98
Student8859,92
Student8860,94
Student8861,92
Student8862,88
Student8863,77
Student8864,86
Student8865,85
Student8866,100
Student8867,83
Student8868,96
Student8869,71
Student8870,94
Student8871,72
Student8872,98
Student8873,88
Student8874,72
Student8875,90
Student8876,75
Student8877,70
Student8878,81
Student8879,89
Student8880,86
Student8881,86
Student8882,97
Student8883,95
Student8884,82
Student8885,76
Student8886,89
Student8887,70
Student8888,78
Student8889,95
Student8890,93
Student8891,97
Student8892,74
Student8893,78
Student8894,97
Student8895,76
Student8896,86
Student8897,70
Student8898,70
Student8899,87
Student8900,77
Student8901,76
Student8902,86
Student8903,78
Student8904,95
Student8905,91
Student8906,73
Student8907,72
Student8908,99
Student8909,78
Student8910,90
Student8911,73
Student8912,99
Student8913,72
Student8914,85
Student8915,97
Student8916,71
Student8917,86
Student8918,76
Student8919,85
Student8920,74
Student8921,87
Student8922,75
Student8923,80
Student8924,100
Student8925,97
Student8926,89
Student8927,88
Student8928,100
Student8929,86
Student8930,89
Student8931,83
Student8932,82
Student8933,97
Student8934,87
Student8935,100
Student8936,95
Student8937,78
Student8938,94
Student8939,98
Student8940,84
Student8941,91
Student8942,89
Student8943,72
Student8944,93
Student8945,77
Student8946,100
Student8947,85
Student8948,81
Student8949,88
Student8950,77
Student8951,74
Student8952,93
Student8953,86
Student8954,92
Student8955,93
Student8956,73
Student8957,76
Student8958,99
Student8959,77
Student8960,86
Student8961,82
Student8962,98
Student8963,100
Student8964,88
Student8965,92
Student8966,91
Student8967,96
Student8968,75
Student8969,88
Student8970,88
Student8971,98
Student8972,96
Student8973,92
Student8974,77
Student8975,74
Student8976,78
Student8977,80
Student8978,98
Student8979,74
Student8980,100
Student8981,84
Student8982,85
Student8983,91
Student8984,85
Student8985,94
Student8986,95
Student8987,98
Student8988,70
Student8989,70
Student8990,73
Student8991,100
Student8992,98
Student8993,78
Student8994,77
Student8995,80
Student8996,92
Student8997,92
Student8998,84
Student8999,72
Student9000,99
Student9001,81
Student9002,94
Student9003,70
Student9004,76
Student9005,70
Student9006,76
Student9007,94
Student9008,71
Student9009,84
Student9010,76
Student9011,89
Student9012,90
Student9013,85
Student9014,91
Student9015,71
Student9016,92
Student9017,92
Student9018,88
Student9019,84
Student9020,87
Student9021,100
Student9022,98
Student9023,100
Student9024,98
Student9025,70
Student9026,100
Student9027,99
Student9028,78
Student9029,77
Student9030,77
Student9031,96
Student9032,100
Student9033,86
Student9034,71
Student9035,98
Student9036,77
Student9037,93
Student9038,78
Student9039,95
Student9040,79
Student9041,94
Student9042,90
Student9043,84
Student9044,89
Student9045,74
Student9046,97
Student9047,78
Student9048,90
Student9049,73
Student9050,71
Student9051,74
Student9052,92
Student9053,80
Student9054,87
Student9055,90
Student9056,91
Student9057,90
Student9058,91
Student9059,85
Student9060,95
Student9061,91
Student9062,94
Student9063,79
Student9064,97
Student9065,90
Student9066,71
Student9067,84
Student9068,71
Student9069,80
Student9070,85
Student9071,84
Student9072,79
Student9073,96
Student9074,87
Student9075,76
Student9076,80
Student9077,77
Student9078,93
Student9079,84
Student9080,73
Student9081,87
Student9082,83
Student9083,75
Student9084,95
Student9085,81
Student9086,81
Student9087,85
Student9088,79
Student9089,77
Student9090,81
Student9091,80
Student9092,93
Student9093,82
Student9094,89
Student9095,96
Student9096,88
Student9097,73
Student9098,86
Student9099,82
Student9100,77
Student9101,96
Student9102,78
Student9103,93
Student9104,89
Student9105,82
Student9106,72
Student9107,83
Student9108,95
Student9109,81
Student9110,94
Student9111,93
Student9112,90
Student9113,86
Student9114,77
Student9115,88
Student9116,84
Student9117,97
Student9118,90
Student9119,79
Student9120,97
Student9121,85
Student9122,86
Student9123,94
Student9124,89
Student9125,71
Student9126,89
Student9127,75
Student9128,70
Student9129,90
Student9130,70
Student9131,74
Student9132,96
Student9133,88
Student9134,90
Student9135,88
Student9136,85
Student9137,90
Student9138,100
Student9139,85
Student9140,92
Student9141,71
Student9142,76
Student9143,92
Student9144,100
Student9145,77
Student9146,87
Student9147,77
Student9148,79
Student9149,76
Student9150,77
Student9151,83
Student9152,72
Student9153,78
Student9154,95
Student9155,82
Student9156,96
Student9157,95
Student9158,78
Student9159,98
Student9160,85
Student9161,87
Student9162,72
Student9163,100
Student9164,78
Student9165,71
Student9166,86
Student9167,97
Student9168,94
Student9169,81
Student9170,90
Student9171,90
Student9172,84
Student9173,94
Student9174,86
Student9175,97
Student9176,82
Student9177,88
Student9178,79
Student9179,84
Student9180,74
Student9181,81
Student9182,75
Student9183,82
Student9184,83
Student9185,78
Student9186,91
Student9187,80
Student9188,89
Student9189,87
Student9190,87
Student9191,99
Student9192,87
Student9193,96
Student9194,73
Student9195,98
Student9196,82
Student9197,87
Student9198,83
Student9199,76
Student9200,75
Student9201,90
Student9202,92
Student9203,91
Student9204,100
Student9205,81
Student9206,80
Student9207,80
Student9208,90
Student9209,85
Student9210,70
Student9211,80
Student9212,78
Student9213,88
Student9214,86
Student9215,79
Student9216,89
Student9217,79
Student9218,97
Student9219,96
Student9220,92
Student9221,95
Student9222,100
Student9223,72
Student9224,74
Student9225,89
Student9226,84
Student9227,93
Student9228,71
Student9229,79
Student9230,80
Student9231,78
Student9232,76
Student9233,84
Student9234,70
Student9235,83
Student9236,71
Student9237,100
Student9238,96
Student9239,75
Student9240,80
Student9241,85
Student9242,96
Student9243,97
Student9244,70
Student9245,99
Student9246,70
Student9247,72
Student9248,74
Student9249,94
Student9250,92
Student9251,78
Student9252,84
Student9253,71
Student9254,95
Student9255,89
Student9256,87
Student9257,71
Student9258,83
Student9259,85
Student9260,99
Student9261,88
Student9262,83
Student9263,71
Student9264,72
Student9265,81
Student9266,91
Student9267,81
Student9268,94
Student9269,99
Student9270,85
Student9271,88
Student9272,70
Student9273,99
Student9274,88
Student9275,83
Student9276,71
Student9277,70
Student9278,100
Student9279,97
Student9280,71
Student9281,84
Student9282,100
Student9283,72
Student9284,81
Student9285,80
Student9286,77
Student9287,71
Student9288,73
Student9289,78
Student9290,89
Student9291,94
Student9292,87
Student9293,95
Student9294,100
Student9295,73
Student9296,70
Student9297,81
Student9298,100
Student9299,77
Student9300,91
Student9301,96
Student9302,74
Student9303,85
Student9304,94
Student9305,83
Student9306,88
Student9307,88
Student9308,77
Student9309,93
Student9310,85
Student9311,84
Student9312,95
Student9313,96
Student9314,97
Student9315,80
Student9316,75
Student9317,76
Student9318,81
Student9319,70
Student9320,86
Student9321,70
Student9322,70
Student9323,89
Student9324,97
Student9325,92
Student9326,94
Student9327,94
Student9328,74
Student9329,84
Student9330,82
Student9331,90
Student9332,90
Student9333,72
Student9334,93
Student9335,72
Student9336,90
Student9337,80
Student9338,84
Student9339,74
Student9340,99
Student9341,77
Student9342,93
Student9343,84
Student9344,75
Student9345,79
Student9346,75
Student9347,85
Student9348,94
Student9349,86
Student9350,98
Student9351,72
Student9352,82
Student9353,86
Student9354,95
Student9355,96
Student9356,80
Student9357,78
Student9358,85
Student9359,71
Student9360,82
Student9361,95
Student9362,98
Student9363,97
Student9364,77
Student9365,91
Student9366,92
Student9367,79
Student9368,92
Student9369,82
Student9370,89
Student9371,95
Student9372,83
Student9373,83
Student9374,77
Student9375,72
Student9376,89
Student9377,89
Student9378,72
Student9379,74
Student9380,100
Student9381,93
Student9382,71
Student9383,95
Student9384,72
Student9385,88
Student9386,95
Student9387,94
Student9388,86
Student9389,79
Student9390,93
Student9391,87
Student9392,95
Student9393,73
Student9394,74
Student9395,95
Student9396,79
Student9397,90
Student9398,79
Student9399,70
Student9400,86
Student9401,71
Student9402,70
Student9403,90
Student9404,94
Student9405,75
Student9406,80
Student9407,80
Student9408,84
Student9409,74
Student9410,99
Student9411,70
Student9412,71
Student9413,76
Student9414,75
Student9415,88
Student9416,86
Student9417,98
Student9418,74
Student9419,75
Student9420,82
Student9421,75
Student9422,70
Student9423,71
Student9424,76
Student9425,73
Student9426,98
Student9427,96
Student9428,93
Student9429,83
Student9430,78
Student9431,80
Student9432,77
Student9433,74
Student9434,89
Student9435,73
Student9436,97
Student9437,81
Student9438,76
Student9439,84
Student9440,71
Student9441,89
Student9442,75
Student9443,100
Student9444,74
Student9445,98
Student9446,81
Student9447,89
Student9448,98
Student9449,71
Student9450,81
Student9451,96
Student9452,74
Student9453,71
Student9454,91
Student9455,91
Student9456,79
Student9457,81
Student9458,99
Student9459,76
Student9460,87
Student9461,98
Student9462,78
Student9463,85
Student9464,88
Student9465,80
Student9466,79
Student9467,71
Student9468,92
Student9469,80
Student9470,98
Student9471,85
Student9472,90
Student9473,78
Student9474,80
Student9475,85
Student9476,90
Student9477,88
Student9478,79
Student9479,75
Student9480,89
Student9481,84
Student9482,84
Student9483,92
Student9484,78
Student9485,78
Student9486,71
Student9487,77
Student9488,84
Student9489,74
Student9490,84
Student9491,73
Student9492,71
Student9493,93
Student9494,90
Student9495,97
Student9496,80
Student9497,92
Student9498,72
Student9499,99
Student9500,87
Student9501,89
Student9502,71
Student9503,86
Student9504,80
Student9505,74
Student9506,73
Student9507,89
Student9508,80
Student9509,71
Student9510,94
Student9511,81
Student9512,83
Student9513,99
Student9514,81
Student9515,99
Student9516,89
Student9517,79
Student9518,95
Student9519,79
Student9520,82
Student9521,92
Student9522,78
Student9523,96
Student9524,74
Student9525,98
Student9526,95
Student9527,70
Student9528,95
Student9529,91
Student9530,98
Student9531,93
Student9532,74
Student9533,74
Student9534,71
Student9535,76
Student9536,73
Student9537,94
Student9538,91
Student9539,75
Student9540,70
Student9541,83
Student9542,95
Student9543,80
Student9544,99
Student9545,85
Student9546,71
Student9547,96
Student9548,80
Student9549,95
Student9550,100
Student9551,95
Student9552,100
Student9553,75
Student9554,95
Student9555,91
Student9556,75
Student9557,90
Student9558,88
Student9559,74
Student9560,100
Student9561,92
Student9562,88
Student9563,86
Student9564,74
Student9565,72
Student9566,81
Student9567,93
Student9568,75
Student9569,88
Student9570,70
Student9571,75
Student9572,91
Student9573,93
Student9574,78
Student9575,71
Student9576,90
Student9577,95
Student9578,100
Student9579,95
Student9580,79
Student9581,83
Student9582,78
Student9583,87
Student9584,75
Student9585,74
Student9586,87
Student9587,80
Student9588,81
Student9589,93
Student9590,89
Student9591,99
Student9592,84
Student9593,92
Student9594,73
Student9595,83
Student9596,71
Student9597,78
Student9598,83
Student9599,98
Student9600,74
Student9601,91
Student9602,78
Student9603,93
Student9604,98
Student9605,81
Student9606,87
Student9607,85
Student9608,81
Student9609,75
Student9610,91
Student9611,96
Student9612,73
Student9613,75
Student9614,86
Student9615,91
Student9616,79
Student9617,71
Student9618,90
Student9619,98
Student9620,88
Student9621,84
Student9622,90
Student9623,83
Student9624,98
Student9625,91
Student9626,87
Student9627,94
Student9628,95
Student9629,85
Student9630,93
Student9631,81
Student9632,79
Student9633,78
Student9634,74
Student9635,79
Student9636,84
Student9637,88
Student9638,77
Student9639,85
Student9640,98
Student9641,78
Student9642,95
Student9643,91
Student9644,87
Student9645,82
Student9646,74
Student9647,94
Student9648,91
Student9649,88
Student9650,81
Student9651,84
Student9652,99
Student9653,92
Student9654,93
Student9655,98
Student9656,96
Student9657,83
Student9658,70
Student9659,96
Student9660,84
Student9661,71
Student9662,83
Student9663,73
Student9664,81
Student9665,83
Student9666,74
Student9667,97
Student9668,93
Student9669,81
Student9670,100
Student9671,78
Student9672,87
Student9673,75
Student9674,80
Student9675,85
Student9676,91
Student9677,97
Student9678,83
Student9679,79
Student9680,82
Student9681,98
Student9682,82
Student9683,99
Student9684,78
Student9685,70
Student9686,84
Student9687,99
Student9688,74
Student9689,78
Student9690,97
Student9691,86
Student9692,82
Student9693,72
Student9694,99
Student9695,83
Student9696,89
Student9697,77
Student9698,76
Student9699,84
Student9700,83
Student9701,87
Student9702,79
Student9703,84
Student9704,71
Student9705,76
Student9706,71
Student9707,73
Student9708,81
Student9709,86
Student9710,78
Student9711,71
Student9712,70
Student9713,91
Student9714,100
Student9715,89
Student9716,87
Student9717,86
Student9718,99
Student9719,90
Student9720,76
Student9721,94
Student9722,79
Student9723,73
Student9724,87
Student9725,91
Student9726,81
Student9727,92
Student9728,100
Student9729,77
Student9730,81
Student9731,81
Student9732,85
Student9733,93
Student9734,78
Student9735,100
Student9736,99
Student9737,94
Student9738,96
Student9739,81
Student9740,97
Student9741,93
Student9742,96
Student9743,86
Student9744,98
Student9745,90
Student9746,93
Student9747,98
Student9748,70
Student9749,92
Student9750,90
Student9751,80
Student9752,84
Student9753,84
Student9754,83
Student9755,77
Student9756,97
Student9757,89
Student9758,93
Student9759,76
Student9760,89
Student9761,86
Student9762,80
Student9763,100
Student9764,75
Student9765,96
Student9766,98
Student9767,83
Student9768,86
Student9769,85
Student9770,79
Student9771,95
Student9772,82
Student9773,93
Student9774,71
Student9775,80
Student9776,91
Student9777,88
Student9778,71
Student9779,88
Student9780,89
Student9781,76
Student9782,72
Student9783,86
Student9784,84
Student9785,92
Student9786,73
Student9787,89
Student9788,70
Student9789,75
Student9790,96
Student9791,89
Student9792,92
Student9793,82
Student9794,84
Student9795,75
Student9796,71
Student9797,86
Student9798,80
Student9799,93
Student9800,73
Student9801,76
Student9802,97
Student9803,79
Student9804,87
Student9805,85
Student9806,83
Student9807,99
Student9808,97
Student9809,80
Student9810,73
Student9811,84
Student9812,96
Student9813,84
Student9814,84
Student9815,86
Student9816,76
Student9817,94
Student9818,83
Student9819,97
Student9820,94
Student9821,84
Student9822,77
Student9823,79
Student9824,89
Student9825,78
Student9826,85
Student9827,90
Student9828,76
Student9829,71
Student9830,85
Student9831,90
Student9832,82
Student9833,82
Student9834,86
Student9835,71
Student9836,98
Student9837,84
Student9838,75
Student9839,79
Student9840,86
Student9841,90
Student9842,75
Student9843,100
Student9844,98
Student9845,89
Student9846,84
Student9847,80
Student9848,97
Student9849,98
Student9850,89
Student9851,72
Student9852,89
Student9853,96
Student9854,91
Student9855,70
Student9856,96
Student9857,80
Student9858,89
Student9859,76
Student9860,91
Student9861,98
Student9862,77
Student9863,75
Student9864,86
Student9865,80
Student9866,85
Student9867,92
Student9868,99
Student9869,98
Student9870,97
Student9871,82
Student9872,100
Student9873,95
Student9874,79
Student9875,84
Student9876,86
Student9877,85
Student9878,99
Student9879,79
Student9880,75
Student9881,75
Student9882,100
Student9883,95
Student9884,98
Student9885,76
Student9886,75
Student9887,98
Student9888,84
Student9889,78
Student9890,85
Student9891,73
Student9892,70
Student9893,94
Student9894,92
Student9895,78
Student9896,71
Student9897,92
Student9898,90
Student9899,100
Student9900,84
Student9901,70
Student9902,100
Student9903,80
Student9904,73
Student9905,88
Student9906,72
Student9907,94
Student9908,71
Student9909,99
Student9910,73
Student9911,89
Student9912,75
Student9913,86
Student9914,94
Student9915,74
Student9916,88
Student9917,91
Student9918,71
Student9919,79
Student9920,78
Student9921,93
Student9922,99
Student9923,91
Student9924,93
Student9925,100
Student9926,95
Student9927,73
Student9928,79
Student9929,82
Student9930,81
Student9931,78
Student9932,82
Student9933,97
Student9934,75
Student9935,91
Student9936,95
Student9937,79
Student9938,97
Student9939,100
Student9940,72
Student9941,100
Student9942,73
Student9943,99
Student9944,96
Student9945,78
Student9946,79
Student9947,79
Student9948,99
Student9949,94
Student9950,78
Student9951,92
Student9952,88
Student9953,97
Student9954,77
Student9955,99
Student9956,84
Student9957,74
Student9958,71
Student9959,91
Student9960,83
Student9961,73
Student9962,73
Student9963,84
Student9964,100
Student9965,73
Student9966,97
Student9967,100
Student9968,91
Student9969,93
Student9970,87
Student9971,78
Student9972,90
Student9973,71
Student9974,73
Student9975,78
Student9976,87
Student9977,93
Student9978,83
Student9979,75
Student9980,82
Student9981,99
Student9982,73
Student9983,80
Student9984,71
Student9985,79
Student9986,89
Student9987,84
Student9988,75
Student9989,83
Student9990,72
Student9991,98
Student9992,94
Student9993,71
Student9994,84
Student9995,97
Student9996,73
Student9997,83
Student9998,91
Student9999,93
Student10000,81
